Pine Beach borough	New Jersey	2152	[[-74.18241799999998, 39.929791], [-74.15691699999999, 39.941503999999995]]
New Boston village	Ohio	2153	[[-82.95146400000002, 38.7408165], [-82.91767430000002, 38.76314500000001]]
Wellington city	Texas	2153	[[-100.225493, 34.841277999999996], [-100.20384, 34.863658]]
Liberty city	Kentucky	2155	[[-84.950068, 37.297886], [-84.901036, 37.333285]]
Nokomis city	Illinois	2156	[[-89.298436, 39.29063300000001], [-89.27138199999999, 39.308840999999994]]
Brewster village	Ohio	2156	[[-81.61674699999999, 40.69839100000001], [-81.580089, 40.730096]]
Salado village	Texas	2156	[[-97.54438300000001, 30.925681999999995], [-97.502055, 30.961901]]
Liberty township	Indiana	2157	[[-84.94056400000002, 39.62834300000001], [-84.91202200000001, 39.642384]]
Glendale village	Ohio	2157	[[-84.4782945, 39.26050800000001], [-84.44010000000002, 39.27981690000001]]
Oakbrook Terrace city	Illinois	2158	[[-87.97227, 41.85498499999999], [-87.971366, 41.85558399999999]]
Hope town	Indiana	2158	[[-85.777031, 39.284017], [-85.742976, 39.307593999999995]]
Arlington city	Minnesota	2158	[[-94.092091, 44.59741], [-94.06147, 44.618855]]
Spencer city	West Virginia	2158	[[-81.37801799999998, 38.79157200000001], [-81.33420660000002, 38.81578699999999]]
Goldsby town	Oklahoma	2159	[[-97.52550099999999, 35.06619500000001], [-97.424092, 35.188353000000006]]
Williamsport town	Maryland	2160	[[-77.829236, 39.58748699999999], [-77.80487, 39.608844]]
Rouses Point village	New York	2161	[[-73.37881699999998, 44.972983], [-73.3431769, 45.010727499999994]]
Shinnston city	West Virginia	2161	[[-80.313546, 39.37464899999999], [-80.280201, 39.410242]]
Ludowici city	Georgia	2162	[[-81.76616600000001, 31.691261000000004], [-81.72769100000001, 31.725407999999998]]
Geneva city	Nebraska	2162	[[-97.61542, 40.516955], [-97.58621300000001, 40.5388078]]
Winchester township	Ohio	2162	[[-83.67553499999998, 38.927582], [-83.63505199999999, 38.95760099999999]]
Halls town	Tennessee	2162	[[-89.42597099999999, 35.849253999999995], [-89.383444, 35.911932]]
New Glarus village	Wisconsin	2162	[[-89.657152, 42.791587], [-89.6173706, 42.82507030000001]]
Waldport city	Oregon	2163	[[-124.04554900000001, 44.420279], [-124.04420500000002, 44.421755000000005]]
Yorktown city	Texas	2164	[[-97.523285, 28.970811], [-97.488989, 28.993870700000002]]
Chetek city	Wisconsin	2164	[[-91.67505199999998, 45.299997000000005], [-91.62281799999998, 45.329136000000005]]
Cheney city	Kansas	2165	[[-97.76270799999999, 37.636566], [-97.761492, 37.637285999999996]]
Pawnee city	Oklahoma	2165	[[-96.81789300000001, 36.318827999999996], [-96.782235, 36.355019999999996]]
St. George town	South Carolina	2165	[[-80.609016, 33.171082], [-80.553956, 33.200654]]
Lavonia city	Georgia	2167	[[-83.095373, 34.41729699999999], [-83.09469800000001, 34.417753]]
Spirit Lake city	Idaho	2167	[[-116.885556, 47.95156099999999], [-116.850534, 47.977418]]
Willamina city	Oregon	2167	[[-123.498884, 45.068898000000004], [-123.469288, 45.086755000000004]]
Woodward township	Pennsylvania	2167	[[-77.36330799999999, 40.890707], [-77.321617, 40.905923]]
Lexington city	Oklahoma	2168	[[-97.35312400000001, 35.003665], [-97.318052, 35.029560000000004]]
Cleona borough	Pennsylvania	2168	[[-76.489056, 40.330959], [-76.46175000000001, 40.34588699999999]]
Spring Grove borough	Pennsylvania	2168	[[-76.871024, 39.86873990000001], [-76.8566744, 39.8954965]]
Waskom city	Texas	2168	[[-94.0857042, 32.465022000000005], [-94.04371400000001, 32.488128]]
Weimar city	Texas	2170	[[-96.792517, 29.689463], [-96.755945, 29.715529999999998]]
Carlisle city	Arkansas	2172	[[-91.763752, 34.77444], [-91.70192300000002, 34.817904999999996]]
Valley city	Nebraska	2172	[[-96.3871914, 41.334352], [-96.377602, 41.340703]]
Valley township	Pennsylvania	2172	[[-79.4581681, 40.79587090000001], [-79.3659854, 40.8602655]]
Green Level town	North Carolina	2173	[[-79.364405, 36.113237], [-79.32966, 36.139589]]
Upper Nyack village	New York	2175	[[-73.929803, 41.093296], [-73.88718, 41.136860999999996]]
Lakin city	Kansas	2176	[[-101.26925820000001, 37.929809], [-101.24920460000003, 37.949327]]
Bellevue city	Iowa	2177	[[-90.44792600000002, 42.250453], [-90.41516900000002, 42.294588000000005]]
Marlborough village	Missouri	2177	[[-90.354912, 38.564358000000006], [-90.33283499999999, 38.573035000000004]]
De Leon city	Texas	2177	[[-98.551383, 32.097730000000006], [-98.52112400000001, 32.124556000000005]]
Anthony city	Kansas	2178	[[-98.057089, 37.119523], [-98.049742, 37.123022000000006]]
Caryville town	Tennessee	2179	[[-84.25924400000001, 36.28577200000001], [-84.17432799999999, 36.38468299999999]]
Sewall's Point town	Florida	2180	[[-80.220084, 27.166365000000003], [-80.18037099999998, 27.2213033]]
Morenci city	Michigan	2180	[[-84.23384300000001, 41.7106437], [-84.1999503, 41.73581570000001]]
Elmwood Place village	Ohio	2180	[[-84.49705480000002, 39.179559000000005], [-84.48160900000002, 39.189459]]
Summit township	Pennsylvania	2180	[[-80.3930886, 41.63234380000001], [-80.27074669999999, 41.69655770000001]]
Spiro town	Oklahoma	2182	[[-94.65997399999999, 35.237103000000005], [-94.65528599999999, 35.237976]]
Hickman city	Kentucky	2183	[[-89.2160978, 36.542021], [-89.150059, 36.579843]]
Madison town	North Carolina	2183	[[-80.00533399999999, 36.370205999999996], [-79.93982900000002, 36.40489699999999]]
Ware Shoals town	South Carolina	2183	[[-82.26714300000002, 34.365991], [-82.21474500000001, 34.41417]]
Creston village	Ohio	2184	[[-81.91349300000002, 40.95154099999999], [-81.8800077, 40.99522]]
Limestone town	Maine	2185	[[-67.85239099999998, 46.899620999999996], [-67.80734199999999, 46.92935500000001]]
Canisteo village	New York	2185	[[-77.61565900000001, 42.259119000000005], [-77.5898524, 42.28201920000001]]
Kinsey town	Alabama	2187	[[-85.374024, 31.262392999999996], [-85.29765000000002, 31.314519]]
Toledo city	Iowa	2187	[[-92.6000157, 41.9784546], [-92.5669129, 42.003906900000004]]
Coaldale borough	Pennsylvania	2187	[[-78.22104, 40.16578200000001], [-78.21270799999999, 40.169653000000004]]
Stonewall town	Louisiana	2188	[[-93.84110600000001, 32.230759000000006], [-93.7510967, 32.346369599999996]]
Camden village	New York	2188	[[-75.76450200000001, 43.324723999999996], [-75.724333, 43.35129099999999]]
Farmington town	Mississippi	2189	[[-88.47372999999999, 34.901252], [-88.41736200000001, 34.945026999999996]]
Piketon village	Ohio	2189	[[-83.02571999999999, 39.052068999999996], [-82.9756, 39.076505000000004]]
Schofield city	Wisconsin	2189	[[-89.64112200000001, 44.901467999999994], [-89.588321, 44.930868]]
Cherryvale city	Kansas	2190	[[-95.5762954, 37.25454], [-95.534885, 37.281842999999995]]
Spencerville village	Ohio	2190	[[-84.365993, 40.699659000000004], [-84.33947799999999, 40.717379]]
Utica village	Ohio	2191	[[-82.45637699999999, 40.218213000000006], [-82.425724, 40.24712]]
Hawley city	Minnesota	2193	[[-96.33858599999999, 46.86160099999999], [-96.30129500000001, 46.89186099999999]]
McAdoo borough	Pennsylvania	2193	[[-75.99924800000001, 40.893376], [-75.98409600000001, 40.905863]]
Vernonia city	Oregon	2194	[[-123.18537899999998, 45.866606999999995], [-123.184274, 45.866996]]
Rising Sun city	Indiana	2195	[[-84.87088979999999, 38.941294199999994], [-84.83422260000002, 38.965041]]
St. Paul city	Missouri	2195	[[-90.77229, 38.84657], [-90.76731300000002, 38.860973]]
Royal City city	Washington	2196	[[-119.56507799999999, 46.88106099999999], [-119.55974699999999, 46.889768]]
Marionville city	Missouri	2197	[[-93.64700300000001, 36.987573999999995], [-93.623511, 37.01035]]
Mars Hill town	North Carolina	2197	[[-82.536812, 35.817744999999995], [-82.53634699999999, 35.817955]]
North Prairie village	Wisconsin	2198	[[-88.39042, 42.943265999999994], [-88.387339, 42.944874999999996]]
Petersburg city	Illinois	2199	[[-89.862393, 40.003537], [-89.82378399999999, 40.02581000000001]]
West Rutland town	Vermont	2199	[[-73.068004, 43.570370000000004], [-73.02223199999999, 43.619502000000004]]
Marine township	Illinois	2200	[[-89.786839, 38.77910500000001], [-89.764878, 38.793856000000005]]
Penndel borough	Pennsylvania	2200	[[-74.9240161, 40.1490455], [-74.9067909, 40.1618948]]
Sandoval township	Illinois	2202	[[-89.12827399999999, 38.601537], [-89.10657799999998, 38.619982]]
Old Brookville village	New York	2204	[[-73.6259536, 40.81180499999999], [-73.57700799999999, 40.855035]]
Greenport village	New York	2204	[[-72.38960300000001, 41.09134], [-72.35084869999999, 41.112545000000004]]
Adamsville town	Tennessee	2204	[[-88.42837899999999, 35.20217400000001], [-88.354091, 35.337109]]
Amherst town	Virginia	2205	[[-79.080581, 37.556788], [-79.023814, 37.612046]]
Spiceland township	Indiana	2206	[[-85.44844300000001, 39.83103739999999], [-85.429483, 39.84204]]
Las Animas city	Colorado	2207	[[-103.24503, 38.059101], [-103.21192100000002, 38.080062999999996]]
Hennessey town	Oklahoma	2207	[[-97.89938099999999, 36.080503], [-97.89388799999999, 36.08174699999999]]
New Market town	Virginia	2207	[[-78.686258, 38.627370000000006], [-78.657283, 38.66711300000001]]
Lisbon city	Iowa	2208	[[-91.40498440000002, 41.9033577], [-91.37550399999999, 41.93251560000001]]
Rockport city	Indiana	2209	[[-87.071148, 37.875415000000004], [-87.043056, 37.89514500000001]]
Denmark village	Wisconsin	2210	[[-87.848303, 44.338262], [-87.81042400000001, 44.365009]]
Fulton city	Kentucky	2211	[[-88.90149000000001, 36.502377], [-88.85857399999999, 36.532821]]
Thayer city	Missouri	2211	[[-91.555916, 36.506416], [-91.522684, 36.544242]]
Perry township	Pennsylvania	2211	[[-80.1900283, 39.72110080000001], [-80.03526480000001, 39.785479300000006]]
Graceville city	Florida	2212	[[-85.532562, 30.944974000000002], [-85.488517, 30.975731999999994]]
Castle Rock city	Washington	2212	[[-122.918743, 46.246668], [-122.87956, 46.28973200000001]]
Iona city	Idaho	2213	[[-111.94293400000001, 43.512420999999996], [-111.91997300000001, 43.539979]]
Helmetta borough	New Jersey	2213	[[-74.438595, 40.366423999999995], [-74.409816, 40.38641]]
Poth town	Texas	2213	[[-98.10164300000001, 29.053582], [-98.06139900000001, 29.088141999999994]]
Monticello city	Utah	2213	[[-109.360952, 37.85706799999999], [-109.31091400000001, 37.88688099999999]]
Jonesville city	Michigan	2215	[[-84.68817699999998, 41.960156000000005], [-84.648483, 41.99503300000001]]
Crewe town	Virginia	2216	[[-78.160671, 37.164062], [-78.109564, 37.195224]]
West Terre Haute town	Indiana	2219	[[-87.46026900000003, 39.45548899999999], [-87.439822, 39.47082749999999]]
Dry Ridge city	Kentucky	2219	[[-84.63537499999998, 38.658353000000005], [-84.56666000000001, 38.70221000000001]]
Cedaredge town	Colorado	2220	[[-107.93799100000001, 38.87564], [-107.91176500000002, 38.9143051]]
Glade township	Pennsylvania	2220	[[-79.15203109999997, 41.823516600000005], [-78.9535989, 41.91144339999999]]
Kittanning township	Pennsylvania	2221	[[-79.5034364, 40.70122], [-79.3717006, 40.80803530000001]]
New Wilmington borough	Pennsylvania	2221	[[-80.34123300000002, 41.107382], [-80.32205599999999, 41.12710500000001]]
Cimarron city	Kansas	2222	[[-100.358566, 37.807536999999996], [-100.35773599999999, 37.808213]]
Oxford city	Georgia	2224	[[-83.88684099999999, 33.610762], [-83.85841599999999, 33.646437]]
Wynnewood city	Oklahoma	2224	[[-97.17548799999997, 34.631672], [-97.14924500000001, 34.65353]]
Chiefland city	Florida	2225	[[-82.87977699999998, 29.460459999999998], [-82.83926000000001, 29.509221999999998]]
Wells city	Minnesota	2225	[[-93.742807, 43.731454], [-93.710071, 43.760248000000004]]
Crosslake city	Minnesota	2226	[[-94.175103, 46.631062], [-94.029433, 46.718724]]
Polo city	Illinois	2229	[[-89.58898199999999, 41.973946999999995], [-89.564456, 41.99535000000001]]
Fort Plain village	New York	2229	[[-74.64126800000001, 42.919435], [-74.612325, 42.94425699999999]]
Newkirk city	Oklahoma	2230	[[-97.068705, 36.883089999999996], [-97.06708, 36.885343]]
Gates Mills village	Ohio	2231	[[-81.438719, 41.5005384], [-81.390711, 41.56973830000001]]
North Pole city	Alaska	2232	[[-147.42847000000003, 64.72907699999999], [-147.308354, 64.77783699999999]]
Gaylord city	Minnesota	2233	[[-94.230815, 44.54486099999999], [-94.18931099999999, 44.566891]]
Center town	Colorado	2234	[[-106.124516, 37.741282], [-106.100324, 37.760194000000006]]
Redington Shores town	Florida	2234	[[-82.848098, 27.820382], [-82.81702700000001, 27.840573]]
Bayard city	New Mexico	2235	[[-108.14493, 32.750256], [-108.11978099999999, 32.768804]]
Hudson city	Michigan	2236	[[-84.361912, 41.847572], [-84.323945, 41.869582]]
Jellico city	Tennessee	2236	[[-84.16743799999999, 36.560708000000005], [-84.09345300000001, 36.59155200000001]]
Dyer city	Tennessee	2236	[[-89.009651, 36.040514], [-88.971427, 36.097208]]
Red Lodge city	Montana	2237	[[-109.260532, 45.171116000000005], [-109.238218, 45.21505500000001]]
Middletown town	Indiana	2238	[[-85.55741900000001, 40.04968699999999], [-85.52711900000001, 40.069700000000005]]
Madelia city	Minnesota	2239	[[-94.39361400000001, 44.06250300000001], [-94.391385, 44.063659]]
Holden city	Missouri	2242	[[-94.003894, 38.699664], [-93.975183, 38.72582800000001]]
Fredonia village	Wisconsin	2243	[[-87.94560100000001, 43.45325], [-87.94046100000001, 43.455596]]
Lake View town	Alabama	2247	[[-87.14853699999999, 33.26568], [-87.126504, 33.294671]]
Fairfield Bay city	Arkansas	2247	[[-92.30980699999999, 35.566783], [-92.21701400000002, 35.648008000000004]]
Jonesville town	North Carolina	2247	[[-80.86572, 36.217598], [-80.812066, 36.251267999999996]]
Mount Pleasant township	Ohio	2247	[[-80.806641, 40.170792000000006], [-80.79209, 40.18144099999999]]
Gibbsboro borough	New Jersey	2248	[[-74.985855, 39.81761099999999], [-74.948092, 39.845926999999996]]
Wenonah borough	New Jersey	2248	[[-75.160403, 39.7807264], [-75.1380957, 39.8026206]]
Lewistown city	Illinois	2249	[[-90.157217, 40.415856999999995], [-90.156116, 40.416095999999996]]
Davis Junction village	Illinois	2249	[[-89.11499, 42.085741], [-89.067992, 42.150812]]
Hudson Oaks city	Texas	2251	[[-97.72266900000001, 32.73007200000001], [-97.67378299999999, 32.77252500000001]]
Trenton city	Georgia	2255	[[-85.49770600000001, 34.88449599999999], [-85.4963, 34.885180999999996]]
Holly Ridge town	North Carolina	2255	[[-77.52813599999999, 34.48736699999999], [-77.525651, 34.490092000000004]]
South Fulton city	Tennessee	2256	[[-88.91988300000001, 36.475398000000006], [-88.855254, 36.502675]]
Liverpool village	New York	2258	[[-76.22296999999999, 43.096093], [-76.19871799999999, 43.114733]]
Lake Placid town	Florida	2259	[[-81.390081, 27.280669999999997], [-81.349198, 27.314234000000003]]
Arlington town	Vermont	2260	[[-73.16635, 43.04866], [-73.118928, 43.097922000000004]]
Manito township	Illinois	2261	[[-89.79252600000001, 40.4056707], [-89.765889, 40.43513520000001]]
Carrier Mills township	Illinois	2261	[[-88.639156, 37.68007], [-88.615843, 37.69836500000001]]
Pequot Lakes city	Minnesota	2261	[[-94.33151400000001, 46.541855999999996], [-94.266074, 46.63159]]
Walkerton town	Indiana	2262	[[-86.4984847, 41.451079899999996], [-86.46666690000002, 41.48374139999999]]
White Pine town	Tennessee	2262	[[-83.34620300000002, 36.09237100000001], [-83.269752, 36.135766000000004]]
Indian Creek township	Illinois	2263	[[-87.984098, 42.22229500000001], [-87.96921000000002, 42.233606]]
Sterling city	Kansas	2264	[[-98.197546, 38.217298], [-98.195829, 38.217985999999996]]
Fowler town	Indiana	2265	[[-87.337875, 40.606303000000004], [-87.30461600000001, 40.626904]]
Buchanan village	New York	2265	[[-73.96418400000002, 41.249891], [-73.930232, 41.276393000000006]]
Blackville town	South Carolina	2265	[[-81.31043199999999, 33.3327], [-81.24889900000001, 33.379512000000005]]
Pine Ridge town	South Carolina	2265	[[-81.120899, 33.881052999999994], [-81.075593, 33.928266]]
Clayton city	Georgia	2266	[[-83.42540799999999, 34.862931], [-83.383483, 34.892851]]
Hull city	Iowa	2266	[[-96.149192, 43.178610000000006], [-96.1178484, 43.200380800000005]]
Rogue River city	Oregon	2266	[[-123.18347699999998, 42.421405], [-123.157295, 42.447872]]
Milo town	Maine	2267	[[-69.02381799999999, 45.22335800000001], [-68.916775, 45.270996000000004]]
Arthur village	Illinois	2268	[[-88.48493400000001, 39.704795000000004], [-88.451737, 39.730524]]
Plumcreek township	Pennsylvania	2268	[[-79.4254238, 40.646764499999996], [-79.25142440000002, 40.76558860000001]]
La Porte City city	Iowa	2269	[[-92.205918, 42.300975], [-92.17650099999999, 42.326494]]
Westby city	Wisconsin	2271	[[-90.87485099999999, 43.638965000000006], [-90.8419453, 43.6712069]]
Janesville city	Minnesota	2272	[[-93.727907, 44.109097], [-93.69604799999999, 44.136034]]
Tompkinsville city	Kentucky	2273	[[-85.716747, 36.666689], [-85.66799999999999, 36.72654500000001]]
Terrace Park village	Ohio	2273	[[-84.324039, 39.146263], [-84.29742900000002, 39.169069]]
Spencer township	Indiana	2274	[[-86.78782700000001, 39.273914000000005], [-86.75010300000001, 39.293401]]
Sag Harbor village	New York	2274	[[-72.31546, 40.985137], [-72.2662741, 41.010724399999994]]
Surf City town	North Carolina	2274	[[-77.56126900000002, 34.462589], [-77.560946, 34.463475]]
Ashville city	Alabama	2275	[[-86.304449, 33.780574], [-86.21790500000002, 33.8945287]]
Oyster Bay Cove village	New York	2276	[[-73.525616, 40.834028999999994], [-73.482631, 40.8815173]]
Eatonville town	Florida	2277	[[-81.41468100000002, 28.610918000000005], [-81.37536399999999, 28.622115]]
Calera town	Oklahoma	2277	[[-96.450176, 33.932009], [-96.44279300000001, 33.939993]]
Tool city	Texas	2277	[[-96.205144, 32.234829], [-96.14053799999999, 32.312872999999996]]
Mount Vernon city	Georgia	2278	[[-82.61255799999999, 32.16567200000001], [-82.57237399999998, 32.208017000000005]]
Bono city	Arkansas	2279	[[-90.809411, 35.901336], [-90.78229999999999, 35.920048]]
Chase City town	Virginia	2279	[[-78.47547799999998, 36.786878], [-78.44276900000001, 36.816421999999996]]
Rutland township	Ohio	2280	[[-82.13662900000001, 39.03271500000001], [-82.11787799999999, 39.050143]]
Andalusia township	Illinois	2281	[[-90.733901, 41.425851], [-90.70731900000001, 41.446542]]
Cascade city	Iowa	2281	[[-91.02363209999999, 42.289324], [-90.98892000000001, 42.308448]]
